Timestamp,NT:/Trackers/Tracker_1,NT:/Trackers/Tracker_1/rotation/value,NT:/Trackers/Tracker_1/translation/x,NT:/Trackers/Tracker_1/translation/y,NT:/Trackers/Tracker_2,NT:/Trackers/Tracker_2/rotation/value,NT:/Trackers/Tracker_2/translation/x,NT:/Trackers/Tracker_2/translation/y,NT:/Trackers/Tracker_3,NT:/Trackers/Tracker_3/rotation/value,NT:/Trackers/Tracker_3/translation/x,NT:/Trackers/Tracker_3/translation/y
123.99625,df-fd-88-1a-3f-71-11-40-0f-d2-c0-be-04-c9-0e-40-e9-64-c4-08-5e-e6-9d-bf,-0.029199094090562126,4.360592283831891,3.848153581866661,b8-36-58-dd-1f-a2-e6-bf-67-61-5b-a4-9e-b6-0b-40-51-68-6f-bd-2e-32-56-bf,-0.0013547378964547006,-0.7072905848633217,3.464169773138724,66-88-20-b7-f7-89-13-40-63-50-3f-07-d7-2b-0a-40-94-67-86-b6-86-bd-a0-3f,0.03269597032631491,4.884734021530766,3.271406227702799
123.996253,df-fd-88-1a-3f-71-11-40-0f-d2-c0-be-04-c9-0e-40-e9-64-c4-08-5e-e6-9d-bf,-0.029199094090562126,4.360592283831891,3.848153581866661,b8-36-58-dd-1f-a2-e6-bf-67-61-5b-a4-9e-b6-0b-40-51-68-6f-bd-2e-32-56-bf,-0.0013547378964547006,-0.7072905848633217,3.464169773138724,a9-d1-50-37-f6-89-13-40-46-b0-f3-79-bb-2b-0a-40-02-38-16-a2-0f-bd-a0-3f,0.03269242147062813,4.8847283022954935,3.271353676556859
124.108155,5c-69-d8-54-c1-70-11-40-22-22-c9-1f-8d-c8-0e-40-dc-41-ae-dc-ba-fa-9d-bf,-0.02927677127769522,4.360112500866617,3.8479254229789754,b8-36-58-dd-1f-a2-e6-bf-67-61-5b-a4-9e-b6-0b-40-51-68-6f-bd-2e-32-56-bf,-0.0013547378964547006,-0.7072905848633217,3.464169773138724,a9-d1-50-37-f6-89-13-40-46-b0-f3-79-bb-2b-0a-40-02-38-16-a2-0f-bd-a0-3f,0.03269242147062813,4.8847283022954935,3.271353676556859
124.108167,5c-69-d8-54-c1-70-11-40-22-22-c9-1f-8d-c8-0e-40-dc-41-ae-dc-ba-fa-9d-bf,-0.02927677127769522,4.360112500866617,3.8479254229789754,68-73-3b-fd-a0-0d-e8-bf-e0-65-e2-9c-cb-b0-0b-40-4b-42-3b-87-bb-fa-5f-bf,-0.001951869137816103,-0.7516636796895968,3.4613258606520816,a9-d1-50-37-f6-89-13-40-46-b0-f3-79-bb-2b-0a-40-02-38-16-a2-0f-bd-a0-3f,0.03269242147062813,4.8847283022954935,3.271353676556859
124.108171,5c-69-d8-54-c1-70-11-40-22-22-c9-1f-8d-c8-0e-40-dc-41-ae-dc-ba-fa-9d-bf,-0.02927677127769522,4.360112500866617,3.8479254229789754,68-73-3b-fd-a0-0d-e8-bf-e0-65-e2-9c-cb-b0-0b-40-4b-42-3b-87-bb-fa-5f-bf,-0.001951869137816103,-0.7516636796895968,3.4613258606520816,36-b2-58-b4-ca-89-13-40-1c-4f-1f-40-73-2b-0a-40-f9-6c-e9-40-b0-bc-a0-3f,0.03268957893734554,4.884562318719466,3.271215916591144
124.223437,a0-65-4c-29-e5-71-11-40-2e-42-81-e1-b9-cb-0e-40-1c-d8-11-05-f7-3f-9e-bf,-0.029540881809644856,4.361225743568326,3.8494756333896225,68-73-3b-fd-a0-0d-e8-bf-e0-65-e2-9c-cb-b0-0b-40-4b-42-3b-87-bb-fa-5f-bf,-0.001951869137816103,-0.7516636796895968,3.4613258606520816,36-b2-58-b4-ca-89-13-40-1c-4f-1f-40-73-2b-0a-40-f9-6c-e9-40-b0-bc-a0-3f,0.03268957893734554,4.884562318719466,3.271215916591144
124.223483,a0-65-4c-29-e5-71-11-40-2e-42-81-e1-b9-cb-0e-40-1c-d8-11-05-f7-3f-9e-bf,-0.029540881809644856,4.361225743568326,3.8494756333896225,48-ed-6f-b3-7b-e3-e9-bf-20-64-f4-d2-91-a3-0b-40-07-ae-ab-4b-8e-c8-6c-bf,-0.00351360122782807,-0.8090189461358159,3.4548679810364007,36-b2-58-b4-ca-89-13-40-1c-4f-1f-40-73-2b-0a-40-f9-6c-e9-40-b0-bc-a0-3f,0.03268957893734554,4.884562318719466,3.271215916591144
124.223491,a0-65-4c-29-e5-71-11-40-2e-42-81-e1-b9-cb-0e-40-1c-d8-11-05-f7-3f-9e-bf,-0.029540881809644856,4.361225743568326,3.8494756333896225,48-ed-6f-b3-7b-e3-e9-bf-20-64-f4-d2-91-a3-0b-40-07-ae-ab-4b-8e-c8-6c-bf,-0.00351360122782807,-0.8090189461358159,3.4548679810364007,7a-65-77-3f-f1-89-13-40-dd-7c-1a-c3-d6-2b-0a-40-6e-fa-66-f0-b8-ca-a0-3f,0.03279664930913816,4.884709350263956,3.271405719991533
124.322259,3f-a4-f9-e0-e8-72-11-40-11-07-a2-f2-13-d0-0e-40-b2-2d-97-f2-1c-55-9e-bf,-0.029621555620719504,4.362216487156785,3.851600547380152,48-ed-6f-b3-7b-e3-e9-bf-20-64-f4-d2-91-a3-0b-40-07-ae-ab-4b-8e-c8-6c-bf,-0.00351360122782807,-0.8090189461358159,3.4548679810364007,7a-65-77-3f-f1-89-13-40-dd-7c-1a-c3-d6-2b-0a-40-6e-fa-66-f0-b8-ca-a0-3f,0.03279664930913816,4.884709350263956,3.271405719991533
124.322271,3f-a4-f9-e0-e8-72-11-40-11-07-a2-f2-13-d0-0e-40-b2-2d-97-f2-1c-55-9e-bf,-0.029621555620719504,4.362216487156785,3.851600547380152,d0-54-25-da-17-eb-ea-bf-cb-a8-c2-3a-99-a8-0b-40-11-5f-15-a4-7f-58-70-bf,-0.003990648839440573,-0.8411978970204022,3.4573235121398276,7a-65-77-3f-f1-89-13-40-dd-7c-1a-c3-d6-2b-0a-40-6e-fa-66-f0-b8-ca-a0-3f,0.03279664930913816,4.884709350263956,3.271405719991533
124.322275,3f-a4-f9-e0-e8-72-11-40-11-07-a2-f2-13-d0-0e-40-b2-2d-97-f2-1c-55-9e-bf,-0.029621555620719504,4.362216487156785,3.851600547380152,d0-54-25-da-17-eb-ea-bf-cb-a8-c2-3a-99-a8-0b-40-11-5f-15-a4-7f-58-70-bf,-0.003990648839440573,-0.8411978970204022,3.4573235121398276,00-84-6b-b5-07-8a-13-40-54-12-5e-2b-f3-2b-0a-40-65-66-cd-b6-c8-b3-a0-3f,0.03262164336656496,4.8847950312492685,3.271459902580583
124.434244,67-90-18-b0-bd-72-11-40-f1-f4-aa-b3-0f-cf-0e-40-fa-e0-c8-73-e7-28-9e-bf,-0.02945291179841634,4.36205172681739,3.851104167608917,d0-54-25-da-17-eb-ea-bf-cb-a8-c2-3a-99-a8-0b-40-11-5f-15-a4-7f-58-70-bf,-0.003990648839440573,-0.8411978970204022,3.4573235121398276,00-84-6b-b5-07-8a-13-40-54-12-5e-2b-f3-2b-0a-40-65-66-cd-b6-c8-b3-a0-3f,0.03262164336656496,4.8847950312492685,3.271459902580583
124.434253,67-90-18-b0-bd-72-11-40-f1-f4-aa-b3-0f-cf-0e-40-fa-e0-c8-73-e7-28-9e-bf,-0.02945291179841634,4.36205172681739,3.851104167608917,98-42-19-5f-06-49-ec-bf-32-37-4e-87-20-a6-0b-40-5c-50-09-db-5c-d2-7c-bf,-0.00703655502055164,-0.88391417097053,3.4561167307610043,00-84-6b-b5-07-8a-13-40-54-12-5e-2b-f3-2b-0a-40-65-66-cd-b6-c8-b3-a0-3f,0.03262164336656496,4.8847950312492685,3.271459902580583
