Timestamp,targetPose/rotation/q/w,targetPose/rotation/q/x,targetPose/rotation/q/y,targetPose/rotation/q/z,targetPose/translation/x,targetPose/translation/y,targetPose/translation/z,AprilTag roll,AprilTag pitch,AprilTag yaw,Tracker_1/rotation/value,Tracker_1/translation/x,Tracker_1/translation/y,Tracker_2/rotation/value,Tracker_2/translation/x,Tracker_2/translation/y,Tracker_3/rotation/value,Tracker_3/translation/x,Tracker_3/translation/y,camera tag range,tag angle [degrees],tracker range,tracker angle [degrees],range error,angle error [degrees]
73.086263,0.020549031,-0.017797649,-0.000788067,-0.999630112,2.238266577,0.013545795,0.203940134,89.95160577,-2.040993304,-92.354423,-0.030891334,4.360920719,3.848795881,-0.029602173,2.154416556,3.913241509,0.032367602,4.884759233,3.270900285,2.238307565,0.346744838,2.207445098,-1.672969019,0.030862467,-2.019713856
73.106263,0.027775283,0.015541899,-0.000489935,-0.999493243,2.247387635,0.01382205,0.204572538,89.89436813,1.778794241,-93.18524721,-0.030891334,4.360920719,3.848795881,-0.029602173,2.154416556,3.913241509,0.032367602,4.884759233,3.270900285,2.24743014,0.352380297,2.207445098,-1.672969019,0.039985042,-2.025349316
73.126263,-0.012250692,-0.042961964,0.001746451,-0.99900007,2.229687132,0.013674461,0.203424037,90.14013517,-4.926676222,-88.60086796,-0.030891334,4.360920719,3.848795881,-0.029602173,2.154416556,3.913241509,0.032367602,4.884759233,3.270900285,2.229729064,0.351385197,2.207445098,-1.672969019,0.022283966,-2.024354215
73.146263,0.012816845,0.01071709,0.000467157,-0.999860317,2.248635484,0.013959206,0.20472838,90.03779321,1.228696747,-91.46842169,-0.030891334,4.360920719,3.848795881,-0.029602173,2.154416556,3.913241509,0.032367602,4.884759233,3.270900285,2.248678812,0.355679399,2.207445098,-1.672969019,0.041233714,-2.028648418
73.166263,0.012816845,0.01071709,0.000467157,-0.999860317,2.248635484,0.013959206,0.20472838,90.03779321,1.228696747,-91.46842169,-0.030891334,4.360920719,3.848795881,-0.029602173,2.154416556,3.913241509,0.032367602,4.884759233,3.270900285,2.248678812,0.355679399,2.207445098,-1.672969019,0.041233714,-2.028648418
73.186263,0.048099994,-0.002406301,-0.001503923,-0.998838495,2.241532659,0.013587751,0.204080014,89.84112433,-0.283712058,-95.51360977,-0.030704767,4.360640745,3.848851101,-0.029593118,2.153994278,3.913226553,0.032327466,4.884716233,3.271011088,2.241573842,0.347312031,2.207585294,-1.671040601,0.033988548,-2.018352632
73.206263,0.048099994,-0.002406301,-0.001503923,-0.998838495,2.241532659,0.013587751,0.204080014,89.84112433,-0.283712058,-95.51360977,-0.030704767,4.360640745,3.848851101,-0.029593118,2.153994278,3.913226553,0.032327466,4.884716233,3.271011088,2.241573842,0.347312031,2.207585294,-1.671040601,0.033988548,-2.018352632
73.226263,0.055239726,0.010880808,-0.00210427,-0.998411615,2.241497238,0.013607863,0.203963796,89.69030281,1.231643144,-96.33694821,-0.030704767,4.360640745,3.848851101,-0.029593118,2.153994278,3.913226553,0.032327466,4.884716233,3.271011088,2.241538543,0.34783159,2.207585294,-1.671040601,0.033953249,-2.018872191
73.246263,0.010269808,-0.023507017,-0.000211632,-0.999670899,2.236033366,0.01362667,0.203733265,90.00342438,-2.694060877,-91.17725984,-0.030704767,4.360640745,3.848851101,-0.029593118,2.153994278,3.913226553,0.032327466,4.884716233,3.271011088,2.236074887,0.349163398,2.207585294,-1.671040601,0.028489593,-2.020203999
73.266263,0.000646045,-0.000210924,0.001270169,-0.999998962,2.246612915,0.014008185,0.204597948,90.14556632,-0.024076107,-90.07406198,-0.030704767,4.360640745,3.848851101,-0.029593118,2.153994278,3.913226553,0.032327466,4.884716233,3.271011088,2.246656587,0.357248681,2.207585294,-1.671040601,0.039071293,-2.028289282
73.286263,0.009167462,-0.037864575,-5.01768E-05,-0.999240826,2.231082711,0.013615019,0.203369596,90.03412965,-4.339868006,-91.05257562,-0.030704767,4.360640745,3.848851101,-0.029593118,2.153994278,3.913226553,0.032327466,4.884716233,3.271011088,2.231124253,0.349638972,2.207585294,-1.671040601,0.023538959,-2.020679573
73.306263,0.009167462,-0.037864575,-5.01768E-05,-0.999240826,2.231082711,0.013615019,0.203369596,90.03412965,-4.339868006,-91.05257562,-0.031010044,4.360932894,3.849208618,-0.029608237,2.154104807,3.913390212,0.032389526,4.884680563,3.271338123,2.231124253,0.349638972,2.207761192,-1.6658743,0.023363061,-2.015513272
73.326263,0.028035557,-0.039150067,-0.0011151,-0.998839345,2.231433721,0.013430158,0.203450195,89.99813652,-4.489234456,-93.21545404,-0.031010044,4.360932894,3.849208618,-0.029608237,2.154104807,3.913390212,0.032389526,4.884680563,3.271338123,2.231474136,0.344837531,2.207761192,-1.6658743,0.023712944,-2.010711831
73.346263,0.038067534,-0.01890218,-0.00140226,-0.999095393,2.235864609,0.013427167,0.203634792,89.92185749,-2.170707129,-94.3625763,-0.031010044,4.360932894,3.849208618,-0.029608237,2.154104807,3.913390212,0.032389526,4.884680563,3.271338123,2.235904926,0.344077521,2.207761192,-1.6658743,0.028143734,-2.009951821
73.366263,0.00948527,0.003709861,8.23284E-05,-0.999948129,2.244111931,0.013734708,0.204292039,90.00540143,0.425190063,-91.08693566,-0.031010044,4.360932894,3.849208618,-0.029608237,2.154104807,3.913390212,0.032389526,4.884680563,3.271338123,2.244153961,0.350664763,2.207761192,-1.6658743,0.036392769,-2.016539062
73.386263,0.035424819,-0.008214141,-0.000854466,-0.999338221,2.242613663,0.013672197,0.204218909,89.9354858,-0.944159617,-94.05984168,-0.031010044,4.360932894,3.849208618,-0.029608237,2.154104807,3.913390212,0.032389526,4.884680563,3.271338123,2.24265534,0.349302025,2.207761192,-1.6658743,0.034894148,-2.015176324
73.406263,0.026205627,-0.01571039,-0.000977005,-0.999532638,2.238485444,0.013531396,0.20391888,89.93524113,-1.802668009,-93.00264082,-0.031124927,4.361064184,3.849248861,-0.029513705,2.154155881,3.913178195,0.032320906,4.884782681,3.271345675,2.238526341,0.346342409,2.207834056,-1.659270115,0.030692285,-2.005612524
73.426263,0.034598144,0.002656534,-0.000664382,-0.999397553,2.245404102,0.013731477,0.204437739,89.91337978,0.301600317,-93.96568953,-0.031124927,4.361064184,3.849248861,-0.029513705,2.154155881,3.913178195,0.032320906,4.884782681,3.271345675,2.245446088,0.350380515,2.207834056,-1.659270115,0.037612032,-2.00965063
73.446263,0.034598144,0.002656534,-0.000664382,-0.999397553,2.245404102,0.013731477,0.204437739,89.91337978,0.301600317,-93.96568953,-0.031124927,4.361064184,3.849248861,-0.029513705,2.154155881,3.913178195,0.032320906,4.884782681,3.271345675,2.245446088,0.350380515,2.207834056,-1.659270115,0.037612032,-2.00965063
73.466263,0.040928863,-0.015930666,-0.00151455,-0.999033907,2.236301335,0.013429571,0.203647819,89.90127905,-1.831171352,-94.69043612,-0.031124927,4.361064184,3.849248861,-0.029513705,2.154155881,3.913178195,0.032320906,4.884782681,3.271345675,2.236341659,0.344071909,2.207834056,-1.659270115,0.028507603,-2.003342025
73.486263,0.019202343,0.021139328,-0.000164694,-0.999592103,2.243456737,0.013472651,0.204154746,89.93456121,2.421759144,-92.20243678,-0.031124927,4.361064184,3.849248861,-0.029513705,2.154155881,3.913178195,0.032320906,4.884782681,3.271345675,2.24349719,0.344074726,2.207834056,-1.659270115,0.035663134,-2.003344841
73.506263,0.036349265,-0.020521237,-0.001209515,-0.999127693,2.235600727,0.013429173,0.203619077,89.94695333,-2.355210462,-94.1660273,-0.031124927,4.361064184,3.849248861,-0.029513705,2.154155881,3.913178195,0.032320906,4.884782681,3.271345675,2.235641061,0.344169536,2.207834056,-1.659270115,0.027807005,-2.003439651
73.526263,0.043855024,-0.000181451,-0.001769626,-0.999036322,2.239316965,0.013493188,0.203889989,89.79832264,-0.029665786,-95.02698362,-0.030916958,4.36089989,3.848965183,-0.029446081,2.154320807,3.913280222,0.032293712,4.884815793,3.271569109,2.239357617,0.345236252,2.207516177,-1.669524258,0.03184144,-2.01476051
73.546263,0.040638225,-0.038345515,-0.001635197,-0.998436519,2.228281248,0.013298034,0.203131279,89.99145531,-4.399138002,-94.66118859,-0.030916958,4.36089989,3.848965183,-0.029446081,2.154320807,3.913280222,0.032293712,4.884815793,3.271569109,2.228320928,0.341928184,2.207516177,-1.669524258,0.020804751,-2.011452442
73.566263,0.021069379,-0.028465089,-0.000941482,-0.99937227,2.233872401,0.013542427,0.203565742,89.96084361,-3.263849345,-92.41441611,-0.030916958,4.36089989,3.848965183,-0.029446081,2.154320807,3.913280222,0.032293712,4.884815793,3.271569109,2.23391345,0.347340525,2.207516177,-1.669524258,0.026397273,-2.016864783
73.586263,0.038243987,-0.039183653,-0.001806443,-0.99849826,2.229397469,0.013333962,0.203221091,89.96491979,-4.495901852,-94.38550788,-0.030916958,4.36089989,3.848965183,-0.029446081,2.154320807,3.913280222,0.032293712,4.884815793,3.271569109,2.229437344,0.342680312,2.207516177,-1.669524258,0.021921167,-2.01220457
73.606263,0.041697944,-0.041662821,-0.001951153,-0.998259327,2.227769633,0.013314591,0.203094653,89.97579393,-4.780765893,-94.78277287,-0.030916958,4.36089989,3.848965183,-0.029446081,2.154320807,3.913280222,0.032293712,4.884815793,3.271569109,2.227809421,0.342432528,2.207516177,-1.669524258,0.020293244,-2.011956786
73.626263,0.036377371,-0.042162721,-0.001787325,-0.998446692,2.227763551,0.013315884,0.203076772,89.97116004,-4.837181836,-94.17196073,-0.030940094,4.360833884,3.848858333,-0.029344925,2.154436029,3.913688904,0.032421312,4.884578256,3.271584791,2.227803346,0.342466729,2.207350108,-1.683037215,0.020453238,-2.025503944
73.646263,0.009322407,-0.017108662,0.000413226,-0.99981009,2.238866648,0.013683693,0.203995037,90.06565827,-1.960076765,-91.06956426,-0.030940094,4.360833884,3.848858333,-0.029344925,2.154436029,3.913688904,0.032421312,4.884578256,3.271584791,2.238908464,0.350180792,2.207350108,-1.683037215,0.031558356,-2.033218007
73.666263,0.016275213,0.006332893,0.000584284,-0.999847324,2.247841189,0.013850023,0.204654516,90.05513733,0.726694406,-91.86477243,-0.030940094,4.360833884,3.848858333,-0.029344925,2.154436029,3.913688904,0.032421312,4.884578256,3.271584791,2.247883857,0.353022182,2.207350108,-1.683037215,0.040533749,-2.036059398
73.686263,0.007127443,-0.028129836,0.000433351,-0.999578773,2.234720462,0.013613835,0.203524881,90.07272741,-3.223430179,-90.81912145,-0.030940094,4.360833884,3.848858333,-0.029344925,2.154436029,3.913688904,0.032421312,4.884578256,3.271584791,2.234761929,0.349039459,2.207350108,-1.683037215,0.027411821,-2.032076674
73.706263,0.041702078,-0.034130046,-0.002091876,-0.998544792,2.229618441,0.013311119,0.203187486,89.92355625,-3.918373922,-94.78027589,-0.030940094,4.360833884,3.848858333,-0.029344925,2.154436029,3.913688904,0.032421312,4.884578256,3.271584791,2.229658175,0.342059367,2.207350108,-1.683037215,0.022308067,-2.025096582
73.726263,0.020077929,-0.019312367,-0.00049477,-0.999611757,2.235901399,0.01354588,0.203559966,89.98774954,-2.213864202,-92.30110867,-0.030963906,4.361062287,3.849234275,-0.029361139,2.1543032,3.913156471,0.032241208,4.884969544,3.27188971,2.235942431,0.347113824,2.207684695,-1.659197063,0.028257736,-2.006310887
73.746263,0.020077929,-0.019312367,-0.00049477,-0.999611757,2.235901399,0.01354588,0.203559966,89.98774954,-2.213864202,-92.30110867,-0.030963906,4.361062287,3.849234275,-0.029361139,2.1543032,3.913156471,0.032241208,4.884969544,3.27188971,2.235942431,0.347113824,2.207684695,-1.659197063,0.028257736,-2.006310887
73.766263,0.031178593,0.000471548,-0.000381983,-0.999513645,2.24510624,0.013737001,0.204385412,89.95456444,0.052644381,-93.57340424,-0.030963906,4.361062287,3.849234275,-0.029361139,2.1543032,3.913156471,0.032241208,4.884969544,3.27188971,2.245148266,0.350567984,2.207684695,-1.659197063,0.037463571,-2.009765046
73.786263,0.031178593,0.000471548,-0.000381983,-0.999513645,2.24510624,0.013737001,0.204385412,89.95456444,0.052644381,-93.57340424,-0.030963906,4.361062287,3.849234275,-0.029361139,2.1543032,3.913156471,0.032241208,4.884969544,3.27188971,2.245148266,0.350567984,2.207684695,-1.659197063,0.037463571,-2.009765046
73.806263,0.005920902,-0.01684647,0.00040359,-0.999840476,2.239157101,0.01364187,0.203980608,90.05770352,-1.930246615,-90.67955777,-0.030963906,4.361062287,3.849234275,-0.029361139,2.1543032,3.913156471,0.032241208,4.884969544,3.27188971,2.239198657,0.34906524,2.207684695,-1.659197063,0.031513962,-2.008262303
73.826263,0.021416852,-0.021438458,-0.000404178,-0.999540668,2.237256731,0.013534305,0.203749034,90.00632578,-2.457283012,-92.45507825,-0.030963906,4.361062287,3.849234275,-0.029361139,2.1543032,3.913156471,0.032241208,4.884969544,3.27188971,2.237297669,0.346607116,2.207684695,-1.659197063,0.029612974,-2.005804179
73.846263,0.034203069,-5.44019E-05,-0.000632325,-0.999414702,2.245002802,0.013719796,0.204427171,89.92779653,-0.008708674,-93.92014293,-0.030764178,4.360919051,3.848858634,-0.029437485,2.154146974,3.913174917,0.032225163,4.885048997,3.272054798,2.245044724,0.350145061,2.207709126,-1.669410591,0.037335598,-2.019555652
73.866263,0.029250818,0.005181807,-0.000399305,-0.999558592,2.245462268,0.013736785,0.204368414,89.93689095,0.592201325,-93.35274645,-0.030764178,4.360919051,3.848858634,-0.029437485,2.154146974,3.913174917,0.032225163,4.885048997,3.272054798,2.245504285,0.350506877,2.207709126,-1.669410591,0.037795159,-2.019917468
73.886263,0.029250818,0.005181807,-0.000399305,-0.999558592,2.245462268,0.013736785,0.204368414,89.93689095,0.592201325,-93.35274645,-0.030764178,4.360919051,3.848858634,-0.029437485,2.154146974,3.913174917,0.032225163,4.885048997,3.272054798,2.245504285,0.350506877,2.207709126,-1.669410591,0.037795159,-2.019917468
73.906263,0.053929102,-0.035230385,-0.003033523,-0.997918468,2.226521104,0.01324859,0.202920206,89.87050125,-4.050821799,-96.18211239,-0.030764178,4.360919051,3.848858634,-0.029437485,2.154146974,3.913174917,0.032225163,4.885048997,3.272054798,2.226560521,0.340926175,2.207709126,-1.669410591,0.018851395,-2.010336766
73.926263,0.021413798,0.002177299,4.51633E-05,-0.999768326,2.246977229,0.013813216,0.204581404,89.99983139,0.249553844,-92.45403431,-0.030764178,4.360919051,3.848858634,-0.029437485,2.154146974,3.913174917,0.032225163,4.885048997,3.272054798,2.247019686,0.352219416,2.207709126,-1.669410591,0.03931056,-2.021630007
73.946263,0.021413798,0.002177299,4.51633E-05,-0.999768326,2.246977229,0.013813216,0.204581404,89.99983139,0.249553844,-92.45403431,-0.030949431,4.360969925,3.849078808,-0.029464017,2.154187138,3.913389094,0.032141285,4.884959707,3.272502137,2.247019686,0.352219416,2.207719656,-1.669246943,0.039300031,-2.021466359
73.966263,0.029781277,-0.003081632,-0.00045319,-0.999551586,2.245279352,0.013745989,0.204493669,89.95860733,-0.354519495,-93.41307618,-0.030949431,4.360969925,3.849078808,-0.029464017,2.154187138,3.913389094,0.032141285,4.884959707,3.272502137,2.245321429,0.350770305,2.207719656,-1.669246943,0.037601773,-2.020017248
73.986263,0.029781277,-0.003081632,-0.00045319,-0.999551586,2.245279352,0.013745989,0.204493669,89.95860733,-0.354519495,-93.41307618,-0.030949431,4.360969925,3.849078808,-0.029464017,2.154187138,3.913389094,0.032141285,4.884959707,3.272502137,2.245321429,0.350770305,2.207719656,-1.669246943,0.037601773,-2.020017248
74.006263,0.01879812,-0.013110774,-0.000239014,-0.999737306,2.237606907,0.013594965,0.203619165,90.00086045,-1.5026765,-92.15442936,-0.030949431,4.360969925,3.849078808,-0.029464017,2.154187138,3.913389094,0.032141285,4.884959707,3.272502137,2.237648206,0.348106057,2.207719656,-1.669246943,0.02992855,-2.017352999
74.026263,0.01879812,-0.013110774,-0.000239014,-0.999737306,2.237606907,0.013594965,0.203619165,90.00086045,-1.5026765,-92.15442936,-0.030949431,4.360969925,3.849078808,-0.029464017,2.154187138,3.913389094,0.032141285,4.884959707,3.272502137,2.237648206,0.348106057,2.207719656,-1.669246943,0.02992855,-2.017352999
74.046263,0.028191091,-0.00818276,-0.000921123,-0.999568635,2.239718905,0.013565657,0.203991076,89.92091601,-0.940288607,-93.23034969,-0.030812094,4.360993541,3.8492231,-0.029502737,2.154235334,3.913504669,0.032188499,4.884793782,3.272087944,2.239759987,0.347028091,2.207694252,-1.668520537,0.032065736,-2.015548628
74.066263,0.027780483,-0.022407943,-0.001315877,-0.999361995,2.235483291,0.013518387,0.20369189,89.9205614,-2.571174715,-93.18283834,-0.030812094,4.360993541,3.8492231,-0.029502737,2.154235334,3.913504669,0.032188499,4.884793782,3.272087944,2.235524165,0.346474112,2.207694252,-1.668520537,0.027829913,-2.01499465
74.086263,0.027780483,-0.022407943,-0.001315877,-0.999361995,2.235483291,0.013518387,0.20369189,89.9205614,-2.571174715,-93.18283834,-0.030812094,4.360993541,3.8492231,-0.029502737,2.154235334,3.913504669,0.032188499,4.884793782,3.272087944,2.235524165,0.346474112,2.207694252,-1.668520537,0.027829913,-2.01499465
74.106263,0.013186467,-0.039556246,-0.000176322,-0.999130317,2.232989417,0.013526489,0.20362933,90.03970854,-4.5338663,-91.51385716,-0.030812094,4.360993541,3.8492231,-0.029502737,2.154235334,3.913504669,0.032188499,4.884793782,3.272087944,2.233030386,0.34706892,2.207694252,-1.668520537,0.025336134,-2.015589457
74.126263,0.013186467,-0.039556246,-0.000176322,-0.999130317,2.232989417,0.013526489,0.20362933,90.03970854,-4.5338663,-91.51385716,-0.030812094,4.360993541,3.8492231,-0.029502737,2.154235334,3.913504669,0.032188499,4.884793782,3.272087944,2.233030386,0.34706892,2.207694252,-1.668520537,0.025336134,-2.015589457
74.146263,0.033872864,-0.040903892,-0.001547791,-0.998587555,2.229051165,0.013347451,0.203190899,89.98159534,-4.691870093,-93.88479067,-0.030812094,4.360993541,3.8492231,-0.029502737,2.154235334,3.913504669,0.032188499,4.884793782,3.272087944,2.229091126,0.343080266,2.207694252,-1.668520537,0.021396875,-2.011600803
74.166263,0.052731431,0.006655116,-0.001890773,-0.998584764,2.241750509,0.013621595,0.203996539,89.74340308,0.75013714,-96.04720532,-0.030695005,4.360841851,3.848923739,-0.029502798,2.154214049,3.913188747,0.032259868,4.884978957,3.2721681,2.241791893,0.34814325,2.207563419,-1.668189467,0.034228473,-2.016332717
74.186263,0.047653743,0.003051392,-0.001482446,-0.998858154,2.242706873,0.013621383,0.204120357,89.81365173,0.341171295,-95.46337183,-0.030695005,4.360841851,3.848923739,-0.029502798,2.154214049,3.913188747,0.032259868,4.884978957,3.2721681,2.242748238,0.347989384,2.207563419,-1.668189467,0.035184819,-2.016178851
74.206263,0.038244691,-0.01650393,-0.00113744,-0.999131458,2.236066844,0.01342788,0.203634617,89.94206928,-1.894898734,-94.38322999,-0.030695005,4.360841851,3.848923739,-0.029502798,2.154214049,3.913188747,0.032259868,4.884978957,3.2721681,2.236107162,0.34406468,2.207563419,-1.668189467,0.028543742,-2.012254146
74.226263,0.027288322,-0.011770682,-0.000723102,-0.99955804,2.23931907,0.013587507,0.203999881,89.95396948,-1.350610906,-93.12707453,-0.030695005,4.360841851,3.848923739,-0.029502798,2.154214049,3.913188747,0.032259868,4.884978957,3.2721681,2.239360292,0.347649091,2.207563419,-1.668189467,0.031796873,-2.015838558
74.246263,0.045669617,-0.040018955,-0.002145903,-0.998152375,2.227281901,0.013276294,0.203011399,89.96386917,-4.593511088,-95.23793654,-0.030695005,4.360841851,3.848923739,-0.029502798,2.154214049,3.913188747,0.032259868,4.884978957,3.2721681,2.227321469,0.341522367,2.207563419,-1.668189467,0.019758049,-2.009711833
74.266263,0.03847265,-0.017678765,-0.001273919,-0.999102444,2.236658811,0.013459933,0.203712599,89.9320473,-2.030059958,-94.40921843,-0.030695005,4.360841851,3.848923739,-0.029502798,2.154214049,3.913188747,0.032259868,4.884978957,3.2721681,2.236699311,0.344794672,2.207563419,-1.668189467,0.029135892,-2.012984139
74.286263,0.03847265,-0.017678765,-0.001273919,-0.999102444,2.236658811,0.013459933,0.203712599,89.9320473,-2.030059958,-94.40921843,-0.030660148,4.360728863,3.848921151,-0.029447759,2.154057739,3.913447371,0.032150611,4.884785751,3.272083706,2.236699311,0.344794672,2.207614342,-1.674933268,0.029084969,-2.01972794
74.306263,0.007245324,-0.029628426,0.000412041,-0.999534638,2.23468834,0.013588883,0.203572863,90.07191984,-3.395232198,-90.83275646,-0.030660148,4.360728863,3.848921151,-0.029447759,2.154057739,3.913447371,0.032150611,4.884785751,3.272083706,2.234729656,0.348404764,2.207614342,-1.674933268,0.027115314,-2.023338032
74.326263,0.034524942,-0.034185776,-0.001340464,-0.998818084,2.231528722,0.01338121,0.203379743,89.98178109,-3.921134643,-93.95874845,-0.030660148,4.360728863,3.848921151,-0.029447759,2.154057739,3.913447371,0.032150611,4.884785751,3.272083706,2.231568841,0.343566114,2.207614342,-1.674933268,0.023954499,-2.018499382
74.346263,-0.004285841,0.012430798,0.000419911,-0.999913462,2.242907028,0.013634152,0.20424294,90.05423584,1.424281763,-89.50816519,-0.030660148,4.360728863,3.848921151,-0.029447759,2.154057739,3.913447371,0.032150611,4.884785751,3.272083706,2.242948467,0.348284493,2.207614342,-1.674933268,0.035334125,-2.023217761
74.366263,0.029136483,-0.004290954,-0.000982237,-0.99956575,2.240522002,0.013552728,0.203981055,89.90181574,-0.494779182,-93.33887596,-0.030699103,4.361062889,3.849187861,-0.029331279,2.154099231,3.913158328,0.032015456,4.884994001,3.272137197,2.240562991,0.346573105,2.207890579,-1.660295497,0.032672412,-2.006868601
74.386263,0.045068784,-0.028892134,-0.002280992,-0.998563391,2.230614972,0.013346045,0.203221045,89.88801863,-3.319675588,-95.16517974,-0.030699103,4.361062889,3.849187861,-0.029331279,2.154099231,3.913158328,0.032015456,4.884994001,3.272137197,2.230654897,0.342803638,2.207890579,-1.660295497,0.022764318,-2.003099134
74.406263,0.002164274,0.004158547,0.001282578,-0.999988189,2.247057924,0.013973032,0.204629782,90.14594473,0.476852385,-90.24740279,-0.030699103,4.361062889,3.849187861,-0.029331279,2.154099231,3.913158328,0.032015456,4.884994001,3.272137197,2.247101368,0.35628162,2.207890579,-1.660295497,0.039210789,-2.016577117
74.426263,0.002164274,0.004158547,0.001282578,-0.999988189,2.247057924,0.013973032,0.204629782,90.14594473,0.476852385,-90.24740279,-0.030699103,4.361062889,3.849187861,-0.029331279,2.154099231,3.913158328,0.032015456,4.884994001,3.272137197,2.247101368,0.35628162,2.207890579,-1.660295497,0.039210789,-2.016577117
74.446263,0.009691801,-0.027587679,-0.000121183,-0.999572396,2.234907566,0.013616935,0.203665218,90.01678374,-3.16170232,-91.11150209,-0.030699103,4.361062889,3.849187861,-0.029331279,2.154099231,3.913158328,0.032015456,4.884994001,3.272137197,2.234949049,0.349089726,2.207890579,-1.660295497,0.02705847,-2.009385223
74.466263,0.031159755,-0.022687466,-0.00099587,-0.999256402,2.235865653,0.013455177,0.203685705,89.96694139,-2.60230937,-93.57139364,-0.030699103,4.361062889,3.849187861,-0.029331279,2.154099231,3.913158328,0.032015456,4.884994001,3.272137197,2.235906139,0.344795105,2.207890579,-1.660295497,0.02801556,-2.005090601
74.486263,0.0110428,-0.003620031,0.000245091,-0.999932444,2.242983428,0.013709293,0.204304609,90.03266519,-0.4144905,-91.26556385,-0.030682198,4.361157447,3.849135242,-0.029455276,2.154374137,3.913267828,0.032037112,4.885063444,3.272191799,2.243025324,0.350191988,2.207715011,-1.664636726,0.035310313,-2.014828714
74.506263,0.018020558,-0.014934764,-8.86221E-05,-0.999726065,2.240141812,0.013534369,0.204004085,90.02069701,-1.711366483,-92.06565508,-0.030682198,4.361157447,3.849135242,-0.029455276,2.154374137,3.913267828,0.032037112,4.885063444,3.272191799,2.240182697,0.346162365,2.207715011,-1.664636726,0.032467686,-2.010799091
74.526263,0.008775484,-0.03104499,0.00028599,-0.999479423,2.233667784,0.013574537,0.203452495,90.06409726,-3.557639858,-91.00808496,-0.030682198,4.361157447,3.849135242,-0.029455276,2.154374137,3.913267828,0.032037112,4.885063444,3.272191799,2.233709032,0.348195953,2.207715011,-1.664636726,0.025994021,-2.012832679
74.546263,0.058648376,-0.025730318,-0.002958206,-0.997942668,2.229032606,0.013259513,0.203085658,89.83441369,-2.963613537,-96.72244319,-0.030682198,4.361157447,3.849135242,-0.029455276,2.154374137,3.913267828,0.032037112,4.885063444,3.272191799,2.229072043,0.340822809,2.207715011,-1.664636726,0.021357032,-2.005459535
74.566263,0.03299194,-0.004275145,-0.000715632,-0.999446218,2.24393567,0.013708212,0.204351755,89.9342002,-0.492335824,-93.78103685,-0.030682198,4.361157447,3.849135242,-0.029455276,2.154374137,3.913267828,0.032037112,4.885063444,3.272191799,2.243977541,0.350015797,2.207715011,-1.664636726,0.03626253,-2.014652523
74.586263,0.013017347,-0.010470485,-4.08748E-05,-0.999860448,2.239998087,0.013663913,0.204002786,90.01093774,-1.199810441,-91.49191652,-0.030682198,4.361157447,3.849135242,-0.029455276,2.154374137,3.913267828,0.032037112,4.885063444,3.272191799,2.240039761,0.349498004,2.207715011,-1.664636726,0.03232475,-2.01413473
74.606263,0.008712025,-0.044592077,-0.000340877,-0.998967232,2.229381998,0.013460226,0.203397562,90.00551799,-5.11171708,-90.99957766,-0.030776092,4.360797106,3.849254057,-0.029421399,2.153916376,3.913193314,0.032126751,4.884819986,3.271892616,2.229422631,0.34592761,2.207806781,-1.659548256,0.02161585,-2.005475866
74.626263,0.008712025,-0.044592077,-0.000340877,-0.998967232,2.229381998,0.013460226,0.203397562,90.00551799,-5.11171708,-90.99957766,-0.030776092,4.360797106,3.849254057,-0.029421399,2.153916376,3.913193314,0.032126751,4.884819986,3.271892616,2.229422631,0.34592761,2.207806781,-1.659548256,0.02161585,-2.005475866
74.646263,0.036638939,-0.017024374,-0.001503052,-0.999182416,2.234298803,0.013482793,0.203341487,89.89932213,-1.955944995,-94.19834815,-0.030776092,4.360797106,3.849254057,-0.029421399,2.153916376,3.913193314,0.032126751,4.884819986,3.271892616,2.234339484,0.34574506,2.207806781,-1.659548256,0.026532703,-2.005293316
74.666263,0.025463414,-0.017587506,-0.000609403,-0.999520847,2.237664992,0.013511545,0.203796514,89.981508,-2.016608511,-92.91833431,-0.030776092,4.360797106,3.849254057,-0.029421399,2.153916376,3.913193314,0.032126751,4.884819986,3.271892616,2.237705785,0.345961124,2.207806781,-1.659548256,0.029899004,-2.00550938
74.686263,0.017684796,-0.019789825,-0.000319802,-0.999647692,2.235661638,0.013588226,0.203499356,90.00347367,-2.268188377,-92.02709986,-0.030776092,4.360797106,3.849254057,-0.029421399,2.153916376,3.913193314,0.032126751,4.884819986,3.271892616,2.235702932,0.348236241,2.207806781,-1.659548256,0.027896151,-2.007784497
74.706263,0.011076845,-0.034169618,0.000182017,-0.999354646,2.232949513,0.013558103,0.203437907,90.06436636,-3.915839539,-91.27228099,-0.030742495,4.360800987,3.848801875,-0.029467928,2.154272838,3.913345866,0.032132728,4.884750031,3.271590365,2.232990674,0.347886294,2.207471948,-1.675502776,0.025518726,-2.02338907
74.726263,0.028539374,-0.000894594,-0.00041661,-0.999592182,2.245019116,0.013731104,0.204428981,89.955205,-0.103833646,-93.2707765,-0.030742495,4.360800987,3.848801875,-0.029467928,2.154272838,3.913345866,0.032132728,4.884750031,3.271590365,2.245061107,0.350431103,2.207471948,-1.675502776,0.037589159,-2.025933878
74.746263,0.031429533,-0.040118055,-0.001419633,-0.99869951,2.229858724,0.013391618,0.203287652,89.98196304,-4.60126895,-93.60433458,-0.030742495,4.360800987,3.848801875,-0.029467928,2.154272838,3.913345866,0.032132728,4.884750031,3.271590365,2.229898936,0.344090839,2.207471948,-1.675502776,0.022426988,-2.019593615
